"image","n","p","frobenius","k","error","rel","cumvar","k95","k99","k999"
"image4",213,119,159.204271299484,38,11.5019044950606,0.072246205464073,0.994780485796043,11,28,65
"image4",213,119,159.204271299484,39,11.1663205866112,0.0701383228946535,0.995080615661525,11,28,65
"image4",213,119,159.204271299484,40,10.8424338658154,0.068103913150793,0.995361857013549,11,28,65
"image4",213,119,159.204271299484,41,10.533687866119,0.0661646058873872,0.995622244927767,11,28,65
"image4",213,119,159.204271299484,42,10.2318345442629,0.0642685931774748,0.995869547930988,11,28,65
"image4",213,119,159.204271299484,43,9.93827424795627,0.0624246709390169,0.996103160458155,11,28,65
"image4",213,119,159.204271299484,44,9.64623432882835,0.0605902985522449,0.99632881572135,11,28,65
"image4",213,119,159.204271299484,45,9.34957512880488,0.0587269113604188,0.996551149882065,11,28,65
"image4",213,119,159.204271299484,46,9.06209411302562,0.0569211745329284,0.996759979889792,11,28,65
"image4",213,119,159.204271299484,47,8.77888996038404,0.0551423017028846,0.996959326562908,11,28,65
"image4",213,119,159.204271299484,48,8.50657259657563,0.0534318113901206,0.99714504153157,11,28,65
"image4",213,119,159.204271299484,49,8.24131160989342,0.0517656438651098,0.99732031811523,11,28,65
"image4",213,119,159.204271299484,50,7.99348107772891,0.0502089611822796,0.997479060216996,11,28,65
"image4",213,119,159.204271299484,51,7.7506907573103,0.0486839372715713,0.997629874251738,11,28,65
"image4",213,119,159.204271299484,52,7.52580563511151,0.0472713801814681,0.997765416615739,11,28,65
"image4",213,119,159.204271299484,53,7.30365849714075,0.0458760210233406,0.997895390695066,11,28,65
"image4",213,119,159.204271299484,54,7.08290047788359,0.0444893872511732,0.998020694422015,11,28,65
"image4",213,119,159.204271299484,55,6.87404793579314,0.043177534620677,0.99813570050408,11,28,65
"image4",213,119,159.204271299484,56,6.66757007672609,0.0418805979406389,0.998246015516134,11,28,65
"image4",213,119,159.204271299484,57,6.4703284128042,0.0406416760052414,0.998348254171485,11,28,65
"image4",213,119,159.204271299484,58,6.27327848870338,0.0394039584333923,0.998447328059779,11,28,65
"image4",213,119,159.204271299484,59,6.07458144272319,0.0381558948961621,0.998544127684673,11,28,65
"image4",213,119,159.204271299484,60,5.89352548336583,0.0370186392316029,0.99862962034944,11,28,65
"image4",213,119,159.204271299484,61,5.71717238724007,0.0359109233726859,0.998710405582521,11,28,65
"image4",213,119,159.204271299484,62,5.53947016839687,0.0347947333522001,0.998789326530949,11,28,65
"image4",213,119,159.204271299484,63,5.36915863043216,0.0337249659610706,0.998862626670925,11,28,65
"image4",213,119,159.204271299484,64,5.19652430780858,0.0326406086054892,0.998934590669863,11,28,65
"image4",213,119,159.204271299484,65,5.03058708963574,0.0315983173602958,0.999001546339998,11,28,65
"image4",213,119,159.204271299484,66,4.86661797522401,0.0305683882442404,0.999065573640149,11,28,65
"image4",213,119,159.204271299484,67,4.70917278640241,0.0295794374608445,0.9991250568795,11,28,65
"image4",213,119,159.204271299484,68,4.56644563548254,0.0286829341839231,0.999177289286601,11,28,65
"image4",213,119,159.204271299484,69,4.42222672485092,0.0277770608084511,0.999228434892844,11,28,65
"image4",213,119,159.204271299484,70,4.27620379290618,0.0268598559448325,0.999278548138623,11,28,65
"image4",213,119,159.204271299484,71,4.13631760862424,0.0259811974569657,0.999324977378702,11,28,65
"image4",213,119,159.204271299484,72,4.00235736610784,0.0251397612227305,0.999367992405664,11,28,65
"image4",213,119,159.204271299484,73,3.86898391284312,0.0243020107517408,0.999409412273422,11,28,65
"image4",213,119,159.204271299484,74,3.73476404918751,0.0234589437752077,0.999449677956952,11,28,65
"image4",213,119,159.204271299484,75,3.60409482254691,0.0226381791966318,0.999487512842661,11,28,65
"image4",213,119,159.204271299484,76,3.47468845889489,0.0218253469616939,0.999523654230002,11,28,65
"image4",213,119,159.204271299484,77,3.35634543667266,0.021082006213005,0.999555549014035,11,28,65
"image4",213,119,159.204271299484,78,3.23564802599493,0.0203238769888796,0.999586940024141,11,28,65
"image4",213,119,159.204271299484,79,3.12309106472136,0.0196168798690483,0.999615178024203,11,28,65
"image4",213,119,159.204271299484,80,3.00758086692382,0.0188913327662307,0.999643117546316,11,28,65
"image4",213,119,159.204271299484,81,2.89586872570474,0.0181896421626605,0.999669136917995,11,28,65
"image4",213,119,159.204271299484,82,2.78694025346697,0.0175054364478976,0.999693559694769,11,28,65
"image4",213,119,159.204271299484,83,2.6781013935416,0.0168217936094424,0.999717027259761,11,28,65
"image4",213,119,159.204271299484,84,2.56579390853131,0.0161163635095237,0.999740262827229,11,28,65
"image4",213,119,159.204271299484,85,2.4550091367864,0.0154204979348086,0.999762208243443,11,28,65
"image4",213,119,159.204271299484,86,2.35697162262886,0.0148047009253608,0.999780820830511,11,28,65
"image4",213,119,159.204271299484,87,2.25880674291341,0.0141881039024657,0.999798697707653,11,28,65
"image4",213,119,159.204271299484,88,2.16461627024208,0.0135964710781544,0.999815135974221,11,28,65
"image4",213,119,159.204271299484,89,2.07224822497723,0.0130162853550522,0.999830576315556,11,28,65
"image4",213,119,159.204271299484,90,1.97897320533069,0.0124304027095352,0.999845485088479,11,28,65
"image4",213,119,159.204271299484,91,1.89080605878219,0.0118766038332309,0.999858946281388,11,28,65
"image4",213,119,159.204271299484,92,1.80597880800455,0.0113437836388652,0.999871318572755,11,28,65
"image4",213,119,159.204271299484,93,1.72339117845848,0.0108250310396293,0.999882818702991,11,28,65
"image4",213,119,159.204271299484,94,1.64300121550675,0.0103200825084401,0.999893495897019,11,28,65
"image4",213,119,159.204271299484,95,1.5631445177216,0.0098184835429517,0.999903597380917,11,28,65
"image4",213,119,159.204271299484,96,1.48425159998748,0.00932293830983594,0.999913082821271,11,28,65
"image4",213,119,159.204271299484,97,1.40936838735656,0.00885257899083216,0.999921631845211,11,28,65
"image4",213,119,159.204271299484,98,1.33719212687444,0.00839922268391285,0.999929453058306,11,28,65
"image4",213,119,159.204271299484,99,1.26821833043753,0.00796598181748429,0.999936543133684,11,28,65
"image4",213,119,159.204271299484,100,1.19856405010454,0.00752846666940161,0.999943322189608,11,28,65
"image4",213,119,159.204271299484,101,1.12789161050083,0.00708455622009737,0.999949809063164,11,28,65
"image4",213,119,159.204271299484,102,1.06904018695643,0.00671489639210385,0.999954910166443,11,28,65
"image4",213,119,159.204271299484,103,1.01107548365197,0.00635080626542995,0.999959667259779,11,28,65
"image4",213,119,159.204271299484,104,0.955507104440016,0.00600176802193065,0.999963978780611,11,28,65
"image4",213,119,159.204271299484,105,0.898672518516623,0.00564477643207261,0.999968136499032,11,28,65
"image4",213,119,159.204271299484,106,0.844824211177791,0.00530654237026446,0.999971840608073,11,28,65
"image4",213,119,159.204271299484,107,0.789026768268983,0.00495606532305104,0.999975437416514,11,28,65
"image4",213,119,159.204271299484,108,0.732275628949659,0.00459959788121609,0.999978843699331,11,28,65
"image4",213,119,159.204271299484,109,0.679984258128556,0.00427114330902226,0.999981757334834,11,28,65
"image4",213,119,159.204271299484,110,0.628605991338657,0.00394842416103376,0.999984409946645,11,28,65
"image4",213,119,159.204271299484,111,0.57520134910173,0.00361297686554967,0.999986946398169,11,28,65
"image4",213,119,159.204271299484,112,0.525995086317611,0.0033039005927683,0.999989084240873,11,28,65
"image4",213,119,159.204271299484,113,0.475043637591886,0.00298386239084168,0.999991096565233,11,28,65
"image4",213,119,159.204271299484,114,0.419532151538527,0.00263518150684118,0.999993055818426,11,28,65
"image4",213,119,159.204271299484,115,0.36167350664342,0.00227175755833249,0.999994839117596,11,28,65
"image4",213,119,159.204271299484,116,0.295781349853474,0.00185787320553146,0.999996548307152,11,28,65
"image4",213,119,159.204271299484,117,0.228912584078337,0.00143785453876248,0.999997932574325,11,28,65
"image4",213,119,159.204271299484,118,0.150256494991494,0.000943796882866549,0.999999109247444,11,28,65
"image4",213,119,159.204271299484,119,2.07487649963785e-13,1.3032794175068e-15,1,11,28,65
